121.1	161.5	2.652701605860837	-0.0	0.0
121.01171457823847	161.54696471339625	2.652701605860837	-0.0	0.1
120.92342915647696	161.59392942679247	2.652701605860837	-0.0	0.2
120.83514373471543	161.64089414018872	2.652701605860837	-0.0	0.30000000000000004
120.74685831295392	161.68785885358494	2.652701605860837	-0.0	0.4
120.65857289119239	161.7348235669812	2.652701605860837	-0.0	0.5
120.57028746943088	161.7817882803774	2.652701605860837	-0.0	0.6000000000000001
120.48200204766935	161.82875299377366	2.652701605860837	-0.0	0.7000000000000001
120.39371662590783	161.87571770716988	2.652701605860837	-0.0	0.8
120.30543120414632	161.92268242056613	2.652701605860837	-0.0	0.9
120.21714578238479	161.96964713396235	2.652701605860837	-0.0	1.0
120.12886036062328	162.0166118473586	2.652701605860837	-0.0	1.1
120.04057493886175	162.06357656075483	2.652701605860837	-0.0	1.2000000000000002
119.95228951710024	162.11054127415107	2.652701605860837	-0.0	1.3
119.86400409533871	162.1575059875473	2.652701605860837	-0.0	1.4000000000000001
119.7757186735772	162.20447070094355	2.652701605860837	-0.0	1.5
119.68743325181568	162.25143541433977	2.652701605860837	-0.0	1.6
119.59914783005415	162.29840012773602	2.652701605860837	-0.0	1.7000000000000002
119.51086240829264	162.34536484113224	2.652701605860837	-0.0	1.8
119.42257698653111	162.3923295545285	2.652701605860837	-0.0	1.9000000000000001
119.3342915647696	162.4392942679247	2.652701605860837	-0.0	2.0
119.24600614300807	162.48625898132096	2.652701605860837	-0.0	2.1
119.15772072124656	162.53322369471718	2.652701605860837	-0.0	2.2
119.06943529948504	162.58018840811343	2.652701605860837	-0.0	2.3000000000000003
118.98114987772351	162.62715312150965	2.652701605860837	-0.0	2.4000000000000004
118.892864455962	162.6741178349059	2.652701605860837	-0.0	2.5
118.80457903420047	162.72108254830212	2.652701605860837	-0.0	2.6
118.71629361243896	162.76804726169837	2.652701605860837	-0.0	2.7
118.62800819067743	162.8150119750946	2.652701605860837	-0.0	2.8000000000000003
118.53972276891592	162.86197668849084	2.652701605860837	-0.0	2.9000000000000004
118.4514373471544	162.90894140188706	2.652701605860837	-0.0	3.0
118.36315192539288	162.9559061152833	2.652701605860837	-0.0	3.1
118.27486650363136	163.00287082867953	2.652701605860837	-0.0	3.2
118.18658108186983	163.04983554207578	2.652701605860837	-0.0	3.3000000000000003
118.09829566010832	163.096800255472	2.652701605860837	-0.0	3.4000000000000004
118.0100102383468	163.14376496886825	2.652701605860837	-0.0	3.5
117.92172481658528	163.19072968226448	2.652701605860837	-0.0	3.6
117.83343939482376	163.23769439566072	2.652701605860837	-0.0	3.7
117.74515397306224	163.28465910905695	2.652701605860837	-0.0	3.8000000000000003
117.65686855130072	163.3316238224532	2.652701605860837	-0.0	3.9000000000000004
117.56858312953919	163.37858853584942	2.652701605860837	-0.0	4.0
117.48029770777768	163.42555324924567	2.652701605860837	-0.0	4.1000000000000005
117.39201228601615	163.4725179626419	2.652701605860837	-0.0	4.2
117.30372686425464	163.51948267603814	2.652701605860837	-0.0	4.3
117.21544144249312	163.56644738943436	2.652701605860837	-0.0	4.4
117.1271560207316	163.6134121028306	2.652701605860837	-0.0	4.5
117.03887059897008	163.66037681622683	2.652701605860837	-0.0	4.6000000000000005
116.95058517720855	163.70734152962308	2.652701605860837	-0.0	4.7
116.86229975544704	163.7543062430193	2.652701605860837	-0.0	4.800000000000001
116.77401433368551	163.80127095641555	2.652701605860837	-0.0	4.9
116.685728911924	163.84823566981177	2.652701605860837	-0.0	5.0
116.59744349016248	163.89520038320802	2.652701605860837	-0.0	5.1000000000000005
116.50915806840096	163.94216509660424	2.652701605860837	-0.0	5.2
116.42087264663944	163.9891298100005	2.652701605860837	-0.0	5.300000000000001
116.33258722487793	164.0360945233967	2.652701605860837	-0.0	5.4
116.2443018031164	164.08305923679296	2.652701605860837	-0.0	5.5
116.15601638135487	164.13002395018918	2.652701605860837	-0.0	5.6000000000000005
116.06773095959336	164.17698866358543	2.652701605860837	-0.0	5.7
115.97944553783184	164.22395337698165	2.652701605860837	-0.0	5.800000000000001
115.89116011607032	164.2709180903779	2.652701605860837	-0.0	5.9
115.8028746943088	164.31788280377413	2.652701605860837	-0.0	6.0
115.71458927254729	164.36484751717038	2.652701605860837	-0.0	6.1000000000000005
115.62630385078576	164.4118122305666	2.652701605860837	-0.0	6.2
